id,place_bounding_box_0_0,place_bounding_box_1_0,place_bounding_box_0_1,place_bounding_box_1_1
762042736635674625,-79.79694,-79.78463,37.792496,37.804748
762042841300250624,-90.137908,-89.884108,29.889574,30.075628
762043699744223236,-89.427669,-89.248409,31.241189,31.380085
762044496355864577,-97.538285,-97.033542,32.569477,32.990456
762045881730367489,-77.174052,-77.134838,38.806003,38.842565
762047379381989376,-80.321683,-80.144974,25.70904,25.855667
762065415665221632,-84.688591,-84.525246,35.398719,35.492382
762070083212447744,-97.769017,-97.703863,30.478998,30.539164
762077779454152704,-121.933333,-121.863133,36.967212,37.016726
762077962082529284,-115.158143,-114.918531,35.917793,36.094719
762078918870441984,-87.940033,-87.523993,41.644102,42.023067
762088154270724096,-70.215115,-70.146043,42.036112,42.066082
762088852928532480,-82.259333,-82.158465,34.76677,34.830679
762094873713467392,-120.507681,-120.432998,34.619205,34.689644
762097798103740417,-122.514926,-122.357031,37.708075,37.833238
762103223201124352,-122.514926,-122.357031,37.708075,37.833238
762117788869746688,-80.2006,-80.044639,26.644671,26.799121
762121114596282368,-77.622033,-77.534718,38.717097,38.78464
762146597430059008,-82.620093,-82.265295,27.821353,28.171836
762158100577083393,-117.282538,-116.92744,32.53962,33.080404
762174038357663744,-118.668404,-118.155409,33.704538,34.337041
762193501446545408,-96.937783,-96.732715,33.081206,33.219073
762197660157685760,-118.427344,-118.371934,34.052559,34.112434
762254218296254464,-83.200169,-82.771375,39.832013,40.157354
762255315752497153,-77.119401,-76.909396,38.801826,38.99538
762255413664292865,-87.940033,-87.523993,41.644102,42.023067
762261156396277760,-77.119401,-76.909396,38.801826,38.99538
762274493595213824,-77.185672,-77.12162,39.118326,39.172422
762306096081965057,-80.442683,-80.213314,25.992486,26.063293
762307064936800256,-93.753772,-93.669804,32.637059,32.710264
762313562190667776,-88.72501,-88.561066,37.039623,37.109891
762314143684661248,-77.119401,-76.909396,38.801826,38.99538
762321522023333888,-74.026675,-73.910408,40.683935,40.877483
762322531529261056,-97.928935,-97.580513,30.127892,30.518799
762326186638835713,-71.191421,-70.986004,42.227797,42.399542
762326607918837760,-85.847503,-85.597188,38.108678,38.282432
762329204109168640,-105.148074,-104.979811,40.47168,40.656701
762335543975899136,-80.15759,-79.934288,32.829336,32.999513
762336432237056000,-98.778559,-98.302744,29.141956,29.693046
762340373402296321,-108.692879,-108.432965,45.723722,45.871169
762347621654499328,-96.79398,-96.705732,46.818321,46.917616
762347944624267265,-90.137908,-89.884108,29.889574,30.075628
762351306728099840,-81.49963,-81.413033,27.456386,27.527607
762357415614435329,-98.778559,-98.302744,29.141956,29.693046
762363151744544768,-118.668404,-118.155409,33.704538,34.337041
762377011780354048,-85.751406,-85.530877,42.883679,43.029144
762378180623609856,-96.839502,-96.622783,43.465641,43.616388
762389620768243712,-95.823268,-95.069705,29.522325,30.154665
762399625592659969,-70.001645,-69.922353,43.914743,43.95672
762399885119229952,-118.178345,-118.134694,34.098569,34.125742
762401650480787457,-77.155886,-77.084619,39.012634,39.074304
762404121634705408,-118.668404,-118.155409,33.704538,34.337041
762406470826819584,-74.041878,-73.855673,40.570842,40.739434
762408255645593600,-118.668404,-118.155409,33.704538,34.337041
762409305995816960,-76.43501,-76.397617,40.998185,41.014892
762416985053409281,-80.502115,-80.365891,25.033812,25.184914
762427117724282880,-80.2006,-80.044639,26.644671,26.799121
762441655278407681,-115.158143,-114.918531,35.917793,36.094719
762445261486424066,-115.384091,-115.062159,36.129459,36.336371
762445805747785731,-118.794237,-118.715023,34.125821,34.168336
762458098204237824,-90.598019,-90.549536,41.608659,41.662447
762530162453811201,-119.329884,-119.214031,35.725136,35.790493
762605715177504768,-77.373778,-77.329668,38.845651,38.8809
762615203016040448,-98.778559,-98.302744,29.141956,29.693046
762620218271264768,-77.429394,-77.388917,38.941438,38.962919
762647763498795008,-87.940033,-87.523993,41.644102,42.023067
762656912399863808,-87.940033,-87.523993,41.644102,42.023067
762669104100630528,-95.823268,-95.069705,29.522325,30.154665
762677094933463040,-78.818343,-78.497331,35.715805,35.972158
762677214378766337,-123.208615,-123.036188,43.988281,44.142961
762679004323155970,-95.823268,-95.069705,29.522325,30.154665
762681219716747264,-81.667378,-81.6461,30.320695,30.33406
762698007108132865,-84.710722,-84.368903,39.052962,39.221114
762740738715070465,-81.667378,-81.6461,30.320695,30.33406
762758345665024001,-123.023734,-122.823298,46.98219,47.146866
762768351680532480,-80.321683,-80.144974,25.70904,25.855667
762773391153696769,-74.828572,-74.755997,40.072057,40.126223
762776327011364864,-87.01553,-86.885875,34.748712,34.837961
762779873320501248,-80.87951,-80.818828,28.626338,28.719875
762781659921952768,-94.733122,-94.385441,38.868002,39.332095
762801288782327808,-97.129669,-97.029639,32.878571,32.985097
762801569477824513,-80.09085,-80.051002,26.792487,26.808391
762802801030213632,-90.068239,-89.975552,29.769816,29.904303
762804263667978240,-118.668404,-118.155409,33.704538,34.337041
762806803059109889,-82.421473,-82.239066,29.600496,29.745847
762821432548229121,-77.048877,-77.036151,38.905257,38.916784
762846471574032384,-122.67068,-122.637089,45.512053,45.5236
762850623356215296,-97.811344,-97.783257,27.572012,27.599363
762854056935120898,-81.257113,-81.132587,34.04725,34.170797
762864958820323333,-85.648591,-85.491151,42.150587,42.245344
762875993799335936,-95.823268,-95.069705,29.522325,30.154665
762876378597367808,-118.668404,-118.155409,33.704538,34.337041
762876736333684736,-81.520362,-81.432991,28.061951,28.218482
762886344511066112,-118.668404,-118.155409,33.704538,34.337041
762911999248306176,-117.565226,-117.303868,47.5742,47.760676
762931980011003904,-87.940033,-87.523993,41.644102,42.023067
762969882308718592,-80.321683,-80.144974,25.70904,25.855667
762985810454904833,-80.321683,-80.144974,25.70904,25.855667
762992680154431489,-122.514926,-122.357031,37.708075,37.833238
762998411616366592,-119.913268,-119.744123,34.40581,34.473116
763003671080644608,-95.823268,-95.069705,29.522325,30.154665
763019511079460864,-93.520913,-93.397946,44.799239,44.893162
763019867523944449,-95.823268,-95.069705,29.522325,30.154665
763021725273436161,-93.520913,-93.397946,44.799239,44.893162
763022623152353280,-95.823268,-95.069705,29.522325,30.154665
763023525129125889,-74.026675,-73.910408,40.683935,40.877483
763023692439887873,-84.4468,-84.258089,33.876737,34.010177
763024938408157185,-75.130194,-75.015244,39.698642,39.804669
763025650550726656,-87.680639,-87.617362,34.705252,34.762527
763033573481914369,-74.041878,-73.855673,40.570842,40.739434
763034899607613440,-71.121891,-71.013345,43.00828,43.071379
763041684535947264,-98.778559,-98.302744,29.141956,29.693046
763041883442544640,-80.321683,-80.144974,25.70904,25.855667
763045386026115072,-80.321683,-80.144974,25.70904,25.855667
763048617020010496,-121.860374,-121.789746,36.596815,36.654798
763054012979552258,-77.119401,-76.909396,38.801826,38.99538
763056227920121856,-94.225208,-94.070837,36.265124,36.406101
763056336993030144,-95.438435,-95.215364,29.497739,29.59803
763064826318946304,-80.227398,-80.127938,25.880982,25.930229
763066668947910656,-111.185677,-110.980181,45.625349,45.750351
763066854554296320,-96.977527,-96.54598,32.620678,33.019039
763081301062582272,-118.668404,-118.155409,33.704538,34.337041
763082064484634624,-112.62655,-112.461428,33.355798,33.515442
763090671242579968,-76.62797,-76.387647,36.960216,37.220386
763090687378153472,-85.336872,-85.003231,40.95926,41.214574
763094191748493312,-122.514926,-122.357031,37.708075,37.833238
763094708365168641,-84.386548,-84.1458,30.365093,30.587338
763098043570724864,-81.667378,-81.6461,30.320695,30.33406
763102244875018240,-84.045724,-83.927994,33.624919,33.702968
763114115753664512,-95.233093,-95.145844,29.460644,29.563312
763115249218285570,-76.711521,-76.529443,39.197211,39.372215
763115275722031104,-82.40189,-82.343566,28.011287,28.073692
763115875050323969,-95.823268,-95.069705,29.522325,30.154665
763115962384121861,-106.645646,-93.508131,25.837092,36.500695
763117526524039168,-95.051744,-94.946934,29.348343,29.403387
763118307293667333,-95.823268,-95.069705,29.522325,30.154665
763119176236077056,-95.823268,-95.069705,29.522325,30.154665
763120477007126528,-80.321683,-80.144974,25.70904,25.855667
763122698193080321,-95.438435,-95.215364,29.497739,29.59803
763123297659723776,-80.122484,-80.04594,26.587884,26.646173
763123961253199872,-84.64717,-84.474638,39.350135,39.457988
763125676522209280,-70.349558,-70.220983,43.595844,43.655565
763138183236296706,-80.297165,-80.245009,25.627038,25.771859
763139785787633665,-71.289373,-71.178008,42.014991,42.106307
763140597909565440,-122.818314,-122.721832,45.349158,45.403778
763142694822551552,-76.711521,-76.529443,39.197211,39.372215
763143383170768896,-76.711521,-76.529443,39.197211,39.372215
763143597180854272,-122.713442,-122.464507,45.582501,45.678677
763151471135170561,-117.401199,-117.186993,34.050311,34.219539
763152398432870400,-108.662336,-108.486897,39.033602,39.149899
763153547831627776,-118.668404,-118.155409,33.704538,34.337041
763155262983331840,-77.19419,-77.149803,38.872266,38.896296
763156999458594816,-111.083219,-110.747928,32.057802,32.320979
763158202661744640,-96.806031,-96.587094,40.710053,40.896417
763159606365261824,-111.960775,-111.756022,33.435864,33.842816
763160981287698432,-75.081796,-75.053465,38.531717,38.545989
763161116226707456,-111.960775,-111.756022,33.435864,33.842816
763163915652100096,-87.940033,-87.523993,41.644102,42.023067
763169286118445056,-96.491676,-96.387296,32.69623,32.778267
763174884973375488,-80.386249,-80.320416,25.761172,25.783404
763183406586880000,-79.592617,-79.554367,40.401008,40.428373
763184814757388289,-84.759213,-84.665392,38.020451,38.089319
763185034484342784,-118.082615,-117.91485,33.628991,33.756093
763188267323830272,-122.122469,-122.033966,47.902213,47.960067
763198812164726785,-118.668404,-118.155409,33.704538,34.337041
763215503489892353,-80.321683,-80.144974,25.70904,25.855667
763227295192535041,-115.384091,-115.062159,36.129459,36.336371
763232001172213760,-111.050517,-110.961432,31.784633,31.899734
763239520326197248,-105.03495,-104.95943,39.616584,39.678686
763252476581556225,-121.758972,-121.734943,39.155022,39.171506
763271825522589696,-74.06939,-74.018742,41.020286,41.049289
763331212278718465,-80.352067,-80.293194,25.923399,25.957164
763345061845225472,-80.297165,-80.245009,25.627038,25.771859
763362069181792256,-71.981268,-71.906946,41.019822,41.076793
763377199609028608,-76.448383,-76.143408,36.66,36.866431
763383955819229184,-80.297165,-80.245009,25.627038,25.771859
763410242742980608,-83.655873,-83.585535,41.727326,41.799531
763416654147686400,-80.653965,-80.600484,35.085002,35.150749
763437503412002816,-117.071232,-116.908609,33.685766,33.772991
763440289851867136,-77.534189,-77.375276,43.1963,43.267749
763441816188379136,-75.13285,-75.066575,39.906751,39.96822
763473353189580801,-84.596805,-84.46746,33.895088,34.001159
763480480306126849,-74.026675,-73.910408,40.683935,40.877483
763492133529530368,-95.823268,-95.069705,29.522325,30.154665
763505894902603776,-80.334426,-80.292923,25.690519,25.733912
763510942323707904,-94.733122,-94.385441,38.868002,39.332095
763511710724435968,-122.562215,-122.348473,47.166863,47.319058
763523620475838464,-80.321683,-80.144974,25.70904,25.855667
763546783024750592,-111.894548,-111.580583,33.306275,33.505234
763548251198922754,-94.742494,-94.607693,38.81903,39.044068
763548431130296320,-84.561205,-84.470367,33.788139,33.905391
763559391849164800,-122.790065,-122.471751,45.421863,45.650941
763587949376208896,-80.147162,-80.118763,25.761308,25.872623
763588451660730368,-78.818343,-78.497331,35.715805,35.972158
763604483125444608,-84.359217,-84.201172,34.028083,34.118605
763655157494190080,-80.147162,-80.118763,25.761308,25.872623
763686939212079105,-73.962582,-73.699793,40.541722,40.800037
763754362992594945,-118.668404,-118.155409,33.704538,34.337041
763764740497678336,-86.785881,-86.436941,34.578426,34.833627
763797802115862528,-80.321683,-80.144974,25.70904,25.855667
763799303026532353,-75.289746,-75.264383,39.930316,39.951415
763799947217080320,-75.289746,-75.264383,39.930316,39.951415
763812244337614848,-81.133668,-81.003444,29.127565,29.252881
763839368914210816,-66.1012211,-66.101221,18.4534039,18.453404
763855605505286144,-122.069956,-121.889098,37.454962,37.592327
763856337675677696,-80.306913,-80.284859,25.689337,25.734075
763877160964587520,-97.129669,-97.029639,32.878571,32.985097
763883054402338816,-84.720053,-84.60259,42.681889,42.78436
763943858367455232,-80.321683,-80.144974,25.70904,25.855667
763955086607327232,-87.911936,-87.790471,41.552464,41.65669
764059351405383681,-80.2006,-80.044639,26.644671,26.799121
764060875682488320,-80.13094,-80.05542,26.420813,26.491482
764113680095059968,-118.668404,-118.155409,33.704538,34.337041
764132630442815489,-80.321683,-80.144974,25.70904,25.855667
764137259012456448,-98.614411,-98.425702,33.835461,34.017379
764139119362641920,-81.365346,-81.32824,28.639181,28.663136
764142314553946117,-122.436232,-122.224973,47.495315,47.734319
764148542432616452,-122.436232,-122.224973,47.495315,47.734319
764162305764495360,-74.026675,-73.910408,40.683935,40.877483
764164463843049472,-71.474186,-71.369479,41.772455,41.861713
764169897219727360,-94.844303,-94.618379,32.42091,32.58565
764170134604963840,-84.623004,-84.561637,39.045091,39.080773
764172831143759873,-119.93251,-119.632419,36.648905,36.923179
764173657807679489,-80.369507,-80.200871,26.029537,26.126804
764174705091686400,-80.178736,-80.146468,25.664881,25.728994
764179423125970944,-80.321683,-80.144974,25.70904,25.855667
764181418503090176,-105.301776,-105.183597,39.953552,40.094411
764181822812991488,-118.668404,-118.155409,33.704538,34.337041
764183129632366592,-87.780869,-87.708543,42.0032,42.065033
764192094319763456,-74.026675,-73.910408,40.683935,40.877483
764194512126119938,-95.414773,-95.219307,32.221406,32.409917
764195280300314628,-93.390468,-93.333666,45.00631,45.065802
764197242446098433,-84.386548,-84.1458,30.365093,30.587338
764213241471987712,-80.321683,-80.144974,25.70904,25.855667
764218501858852864,-105.109815,-104.734372,39.614151,39.812975
764220085263224832,-86.785881,-86.436941,34.578426,34.833627
764221451738214401,-75.280284,-74.955712,39.871811,40.13792
764226233735401472,-87.940033,-87.523993,41.644102,42.023067
764231684522778624,-94.053284,-93.858553,29.823923,29.979166
764233699428884480,-117.890263,-117.809111,34.10549,34.165551
764247383832006656,-94.225208,-94.070837,36.265124,36.406101
764247843972517888,-95.193084,-95.14658,29.755365,29.82664
764251513229283328,-95.249558,-95.20787,29.650964,29.670399
764255690089127936,-79.109676,-79.063905,35.889723,35.964692
764255872138764288,-106.645646,-93.508131,25.837092,36.500695
764259898980962304,-80.321683,-80.144974,25.70904,25.855667
764265598318551040,-90.137908,-89.884108,29.889574,30.075628
764271929482240001,-80.321683,-80.144974,25.70904,25.855667
764272454076342272,-95.765227,-95.678943,29.585216,29.684395
764273373006356480,-121.576613,-121.362715,38.43792,38.685524
764275270714916864,-122.436232,-122.224973,47.495315,47.734319
764286265038606336,-87.940033,-87.523993,41.644102,42.023067
764288032916709377,-88.400251,-88.29875,41.788101,41.826035
764289580098920448,-121.074342,-120.900594,37.59485,37.732784
764290292472172544,-78.818343,-78.497331,35.715805,35.972158
764292738325975040,-122.336103,-122.232425,47.145624,47.207294
764311161596706817,-80.248975,-80.107808,25.986228,26.093132
764322178858881024,-73.961073,-73.933946,40.796851,40.836389
764327967442870273,-97.538285,-97.033542,32.569477,32.990456
764340062230155264,-115.384091,-115.062159,36.129459,36.336371
764347342564712454,-89.173876,-88.861257,42.171924,42.342367
764358075994116096,-96.234587,-95.872275,41.175884,41.375558
764419124520947712,-83.218644,-83.165338,42.111921,42.170748
764419699404922880,-83.288056,-82.91052,42.255085,42.450488
764424799905013760,-74.023387,-73.999955,40.712754,40.727606
764427224699310080,-77.064086,-76.97162,38.979735,39.036964
764427809548795904,-77.064086,-76.97162,38.979735,39.036964
764428870103818240,-74.026675,-73.910408,40.683935,40.877483
764434070797377536,-80.185106,-80.147035,25.936226,25.974421
764442508638101504,-105.214417,-105.04196,39.783802,39.856611
764444017878851584,-88.070827,-87.863758,42.920822,43.192623
764447727916908544,-83.80635,-83.686497,42.75267,42.841079
764459894401536000,-81.520362,-81.432991,28.061951,28.218482
764462311176273920,-77.064086,-76.97162,38.979735,39.036964
764494550626766848,-111.083219,-110.747928,32.057802,32.320979
764503220236410884,-117.359298,-117.216549,33.060615,33.182353
764513933004857344,-73.789622,-73.74287,40.640719,40.667414
764524347834900485,-74.223558,-74.143,39.809802,39.879125
764528824625266688,-85.751406,-85.530877,42.883679,43.029144
764536625279873024,-80.321683,-80.144974,25.70904,25.855667
764539314390925315,-74.026675,-73.910408,40.683935,40.877483
764552353525690369,-84.462435,-84.363083,42.678039,42.744463
764554700540616704,-96.79398,-96.705732,46.818321,46.917616
764566074301952000,-96.856247,-96.807772,32.932133,32.987442
764567447030472705,-97.144924,-97.015485,36.079285,36.180093
764582037181329408,-74.041878,-73.855673,40.570842,40.739434
764582581799116800,-74.041878,-73.855673,40.570842,40.739434
764583583595974656,-87.940033,-87.523993,41.644102,42.023067
764604615908208640,-86.935419,-86.766934,35.85036,36.019674
764629429272268800,-92.899283,-92.822593,44.704282,44.75947
764640039422812160,-80.346402,-80.197405,26.692974,26.824966
764658640179630080,-73.915816,-73.843066,41.574272,41.643548
764664822692651008,-118.37032,-118.27997,34.14263,34.22169
764723515442339840,-122.790065,-122.471751,45.421863,45.650941
764831424763596800,-82.259333,-82.158465,34.76677,34.830679
764834855628791808,-77.335163,-77.268663,38.83278,38.872421
764836791774015488,-74.026675,-73.910408,40.683935,40.877483
764842001682554880,-71.946417,-71.879219,41.881136,41.935881
764842146713088000,-97.557572,-97.35391,35.606823,35.783621
764846352962576384,-88.004525,-87.95681,41.858167,41.917308
764851601227952129,-122.514926,-122.357031,37.708075,37.833238
764854358051872768,-66.084666,-65.999418,18.200421,18.274015
764864097284390912,-73.962582,-73.699793,40.541722,40.800037
764882635017641984,-80.306913,-80.284859,25.689337,25.734075
764886701323882496,-119.953849,-119.700515,39.350749,39.674123
764892087879815168,-111.842244,-111.634889,33.204608,33.385822
764896122649194497,-117.86894,-117.695781,33.606077,33.773387
764897554823651328,-117.86894,-117.695781,33.606077,33.773387
764938069418074112,-74.026675,-73.910408,40.683935,40.877483
764958050268516352,-117.282538,-116.92744,32.53962,33.080404
764969619199111169,-86.336847,-86.29011,33.165292,33.238752
764975156980748288,-80.321683,-80.144974,25.70904,25.855667
765021851760336897,-74.133676,-74.102081,40.887088,40.924507
765039165360705536,-82.01384,-81.960309,27.938399,27.974905
765152512009728000,-117.243736,-117.103406,34.003849,34.101898
765189388762394624,-150.035259,-149.48233,61.043884,61.426201
765202278462595076,-112.038311,-111.795741,40.699895,40.831715
765205275712380928,-105.301776,-105.183597,39.953552,40.094411
765207473703755776,-74.026675,-73.910408,40.683935,40.877483
765235526374985729,-74.026675,-73.910408,40.683935,40.877483
765236754475524096,-80.711161,-80.56792,41.049898,41.160644
765272000147357696,-74.026675,-73.910408,40.683935,40.877483
765286783345197056,-90.366578,-90.297186,38.645912,38.683509
765287456136634370,-82.588866,-82.477281,27.293114,27.389129
765300671608418304,-75.724736,-75.674178,39.709246,39.764308
765303815734034432,-117.86894,-117.695781,33.606077,33.773387
765306928683687937,-82.174795,-82.057555,26.953081,27.032115
765311420447780864,-74.026675,-73.910408,40.683935,40.877483
765311931364347905,-84.386548,-84.1458,30.365093,30.587338
765316938809634816,-74.041878,-73.855673,40.570842,40.739434
765336320130420736,-97.538285,-97.033542,32.569477,32.990456
765341372530524160,-87.975278,-87.887547,42.022542,42.102399
765397565223428096,-80.321683,-80.144974,25.70904,25.855667
765421380154249216,-113.71368,-113.271555,53.395531,53.716108
765507327055331328,-79.257789,-79.100237,37.332496,37.469415
765524068158308352,-80.297165,-80.245009,25.627038,25.771859
765570320057176064,-74.026675,-73.910408,40.683935,40.877483
765572635115851776,-74.026675,-73.910408,40.683935,40.877483
765579925474664448,-74.026675,-73.910408,40.683935,40.877483
765601201140355072,-90.137908,-89.884108,29.889574,30.075628
765614710305595392,-118.668404,-118.155409,33.704538,34.337041
765627514563629056,-118.668404,-118.155409,33.704538,34.337041
765633130694864896,-80.208932,-80.130673,25.914146,25.957137
765656854575783936,-122.420497,-122.304331,37.895308,38.002378
765656881314627586,-73.962582,-73.699793,40.541722,40.800037
765660143035961344,-98.778559,-98.302744,29.141956,29.693046
765662889436966912,-82.807365,-82.779355,27.782903,27.812839
765667752954699776,-73.197255,-73.150865,40.79551,40.817418
765682954370707456,-71.160356,-71.064398,42.352429,42.403966
765696143510601729,-80.248975,-80.107808,25.986228,26.093132
765924115777748994,-118.668404,-118.155409,33.704538,34.337041
765926346543472644,-87.922323,-87.834704,30.490747,30.582189
765930993811333122,-105.109815,-104.734372,39.614151,39.812975
765931465142112256,-105.109815,-104.734372,39.614151,39.812975
765937234981838849,-81.507905,-81.22764,28.388218,28.615139
765939470805917696,-78.991697,-78.766035,33.617059,33.789722
765963291587964928,-85.488997,-85.442844,38.705142,38.738294
765973944268525568,-117.063891,-117.014083,32.715113,32.75014
765978928842280960,-90.137908,-89.884108,29.889574,30.075628
765996645108572160,-83.200169,-82.771375,39.832013,40.157354
766018302544142336,-105.109815,-104.734372,39.614151,39.812975
766024840033636353,-97.187543,-97.041998,33.128938,33.276053
766030200639524864,-87.626729,-87.440084,33.098411,33.29479
766033108336508929,-80.210559,-80.164547,25.851456,25.886421
766061074986758144,-95.846367,-95.711056,29.676113,29.767865
766071749712629760,-118.037391,-117.975923,33.809829,33.895642
766078435278069761,-82.588866,-82.477281,27.293114,27.389129
766085248480227328,-80.321683,-80.144974,25.70904,25.855667
766086515562864640,-80.110693,-80.013665,40.23612,40.305872
766087706518491136,-90.285434,-90.221258,29.969126,30.049577
766095658650574848,-84.576827,-84.289385,33.647503,33.886886
766100388244287489,-75.548035,-75.419836,40.547616,40.636034
766118934697222145,-122.790065,-122.471751,45.421863,45.650941
766276191301042176,-88.070827,-87.863758,42.920822,43.192623
766278320065507328,-75.365138,-75.31664,40.105217,40.141599
766285569756463104,-77.443568,-77.414759,37.223646,37.265595
766305547658330113,-74.041878,-73.855673,40.570842,40.739434
766314258363584512,-118.378887,-118.313418,33.925317,33.98195
766323753286561793,-76.22808,-75.911812,36.672684,36.932399
766367331677302787,-71.134552,-71.072892,42.372753,42.418052
766380695904096257,-80.297884,-80.201661,26.228692,26.31183
766382305497669632,-98.778559,-98.302744,29.141956,29.693046
766382433243660289,-80.20811,-80.090235,26.080935,26.219801
766384037304733696,-80.147162,-80.118763,25.761308,25.872623
766389651070447616,-81.815056,-81.729999,38.409746,38.447524
766398887024136192,-94.733122,-94.385441,38.868002,39.332095
766399448796635136,-121.69198,-121.590557,36.643802,36.734497
766399753282199552,-156.393558,-156.36227,20.896414,20.931484
766400330716286976,-87.940033,-87.523993,41.644102,42.023067
766409845650001920,-82.831674,-82.679007,27.935178,28.050243
766413137096634368,-80.321683,-80.144974,25.70904,25.855667
766430600567848960,-71.889278,-71.802495,42.023502,42.082122
766451682460983297,-82.620093,-82.265295,27.821353,28.171836
766458655403278336,-82.688331,-82.459019,27.424889,27.52306
766459293575020545,-82.649284,-82.525493,27.968367,28.039978
766461745502257154,-78.818343,-78.497331,35.715805,35.972158
766507728839643140,-111.050517,-110.961432,31.784633,31.899734
766513652035883008,-73.962582,-73.699793,40.541722,40.800037
766523600543162368,-76.334287,-76.177085,36.820791,36.969373
766531218494021632,-106.791691,-106.473745,35.015891,35.218114
766541684196843520,-119.881745,-119.828412,34.404565,34.438713
766601702002884609,-87.940033,-87.523993,41.644102,42.023067
766614776550227968,-87.940033,-87.523993,41.644102,42.023067
766615572859719682,-73.933612,-73.765271,40.785365,40.91533
766619441798971392,-81.970835,-81.874236,41.375218,41.448187
766621361330610177,-74.026675,-73.910408,40.683935,40.877483
766624194046156800,-81.877771,-81.533163,41.392684,41.599195
766627733124313088,-81.657544,-81.571202,34.255599,34.315219
766628869709373440,-80.498029,-80.383636,25.726759,25.789836
766629165248503808,-82.620093,-82.265295,27.821353,28.171836
766640648468307970,-117.184394,-117.054639,33.447541,33.554501
766667966171717632,-80.208086,-80.127345,26.033366,26.091444
766677290482675712,-118.668404,-118.155409,33.704538,34.337041
766678211010887680,-88.927948,-88.749242,35.533842,35.754808
766681282453594112,-76.979663,-76.918493,39.031238,39.078122
766683019948285952,-80.248975,-80.107808,25.986228,26.093132
766685863304658949,-105.109815,-104.734372,39.614151,39.812975
766686328448651264,-118.668404,-118.155409,33.704538,34.337041
766688787405692928,-71.381702,-71.206616,41.8932,41.985356
766689362637627393,-76.549733,-76.504695,41.964859,41.999893
766691848589025280,-80.321683,-80.144974,25.70904,25.855667
766692449313918976,-159.498725,-159.469432,22.204306,22.230081
766692919671742464,-80.160678,-80.145169,25.843873,25.85511
766694870421569536,-80.297884,-80.201661,26.228692,26.31183
766696748416921601,-80.095586,-79.865793,40.36158,40.501198
766698361470803968,-80.147162,-80.118763,25.761308,25.872623
766702991776899073,-80.147162,-80.118763,25.761308,25.872623
766705350061887488,-80.369507,-80.200871,26.029537,26.126804
766706279347658752,-111.894548,-111.580583,33.306275,33.505234
766709508722847748,-74.026675,-73.910408,40.683935,40.877483
766709674175438848,-96.439644,-96.255918,30.609214,30.722503
766712676231712769,-75.19626,-75.161432,40.983946,41.02404
766713428086063111,-81.507905,-81.22764,28.388218,28.615139
766715230902562816,-67.937815,-65.244618,17.922919,18.522773
766715663813578752,-72.620117,-72.471052,42.06398,42.162145
766718421509767168,-82.4244331,-82.424433,28.0637059,28.063706
766726720791711744,-80.195561,-80.08173,26.206136,26.297654
766734835511463936,-96.37703,-96.206267,30.520359,30.650584
766736541867663360,-93.523339,-93.398853,44.890915,44.978956
766737559200342021,-80.416713,-80.385149,25.652281,25.686253
766737944652681216,-72.729839,-72.615605,42.28419,42.380065
766743650072137728,-80.147162,-80.118763,25.761308,25.872623
766756206505451520,-106.791691,-106.473745,35.015891,35.218114
766756844572475392,-105.109815,-104.734372,39.614151,39.812975
766758369885581316,-80.147162,-80.118763,25.761308,25.872623
766762302720704512,-116.567788,-116.466791,33.779426,33.870733
766766830761369600,-121.927092,-121.830974,36.573772,36.618826
766791334443220992,-81.707175,-81.560235,38.293241,38.401731
766802969954164736,-77.144435,-77.037304,38.789907,38.844853
766807688412037120,-97.928935,-97.580513,30.127892,30.518799
766809831889965065,-74.041878,-73.855673,40.570842,40.739434
766813651030405120,-80.321683,-80.144974,25.70904,25.855667
766825789044035584,-87.940033,-87.523993,41.644102,42.023067
766826773640249344,-96.706144,-96.537124,32.829815,32.985469
766830447712174080,-87.940033,-87.523993,41.644102,42.023067
766834166277300225,-80.147162,-80.118763,25.761308,25.872623
766865242139734016,-97.266092,-97.176637,32.892358,32.986837
766965281604247552,-122.436232,-122.224973,47.495315,47.734319
766969064170348544,-80.147162,-80.118763,25.761308,25.872623
766980863435431936,-80.297884,-80.201661,26.228692,26.31183
766992983879192576,-74.041878,-73.855673,40.570842,40.739434
767001057528582144,-76.973314,-76.843494,38.702045,38.7986
767003037739212800,-74.026675,-73.910408,40.683935,40.877483
767005005198925824,-80.147162,-80.118763,25.761308,25.872623
767012144336568320,-87.940033,-87.523993,41.644102,42.023067
767020327951933442,-74.026675,-73.910408,40.683935,40.877483
767039574686179328,-80.244338,-80.195484,26.195412,26.230126
767063000922677248,-80.1552201,-80.15522,25.6714389,25.671439
767072008668639233,-80.306913,-80.284859,25.689337,25.734075
767089552146038784,-118.668404,-118.155409,33.704538,34.337041
767089774414794752,-121.803252,-121.675074,38.526843,38.590264
767097018611228672,-112.323914,-111.925439,33.29026,33.815465
767100883700215808,-71.191421,-70.986004,42.227797,42.399542
767104298471690240,-112.323914,-111.925439,33.29026,33.815465
767123646569603072,-95.438435,-95.215364,29.497739,29.59803
767132990174588928,-80.147162,-80.118763,25.761308,25.872623
767135763586805760,-80.330201,-80.196833,26.088262,26.160753
767138440412618754,-74.238236,-74.190042,40.745103,40.788099
767141136091734020,-80.321683,-80.144974,25.70904,25.855667
767160441789411329,-81.783228,-81.687281,28.741896,28.835557
